date,Customer_id,Spend
5/12/2014 0:00,1557,69
5/26/2014 0:00,1557,23
5/31/2014 0:00,1557,157
6/4/2014 0:00,1557,102
7/1/2014 0:00,1557,57
7/16/2014 0:00,1557,199
2/5/2014 0:00,1558,91
2/9/2014 0:00,1558,178
2/24/2014 0:00,1558,20
3/1/2014 0:00,1558,20
6/10/2014 0:00,1559,25
2/11/2014 0:00,1560,83
7/18/2014 0:00,1561,177
7/5/2014 0:00,1562,90
8/4/2014 0:00,1562,259
4/27/2014 0:00,1563,203
8/1/2014 0:00,1564,128
8/5/2014 0:00,1564,178
8/7/2014 0:00,1564,20
8/7/2014 0:00,1565,125
7/3/2014 0:00,1566,96
1/2/2014 0:00,1567,275
7/13/2014 0:00,1568,223
7/15/2014 0:00,1568,20
4/9/2014 0:00,1569,20
3/13/2014 0:00,1570,294
3/15/2014 0:00,1570,20
8/18/2014 0:00,1571,69
4/22/2014 0:00,1572,33
6/29/2014 0:00,1572,250
11/3/2014 0:00,1572,58
11/6/2014 0:00,1572,240
12/11/2014 0:00,1572,191
6/20/2014 0:00,1573,216
3/15/2014 0:00,1574,47
8/21/2014 0:00,1575,65
11/16/2014 0:00,1575,163
3/4/2014 0:00,1576,183
3/10/2014 0:00,1576,102
3/13/2014 0:00,1576,139
3/15/2014 0:00,1576,90
3/21/2014 0:00,1576,233
3/21/2014 0:00,1576,126
3/21/2014 0:00,1576,252
5/16/2014 0:00,1577,286
5/27/2014 0:00,1577,152
5/27/2014 0:00,1577,189
5/29/2014 0:00,1577,289
1/13/2014 0:00,1578,128
2/11/2014 0:00,1578,116
4/12/2014 0:00,1579,176
3/19/2014 0:00,1580,82
3/21/2014 0:00,1580,60
2/5/2014 0:00,1581,84
2/7/2014 0:00,1581,57
2/10/2014 0:00,1582,282
2/14/2014 0:00,1582,289
2/19/2014 0:00,1582,20
3/15/2014 0:00,1583,77
6/29/2014 0:00,1583,25
2/14/2014 0:00,1584,20
3/3/2014 0:00,1584,153
4/17/2014 0:00,1584,32
4/23/2014 0:00,1584,211
5/17/2014 0:00,1584,125
6/5/2014 0:00,1584,200
7/16/2014 0:00,1585,224
7/26/2014 0:00,1585,217
8/2/2014 0:00,1586,299
6/20/2014 0:00,1587,20
1/2/2014 0:00,1588,70
1/14/2014 0:00,1589,62
1/15/2014 0:00,1589,179
1/16/2014 0:00,1589,239
3/24/2014 0:00,1590,300
4/29/2014 0:00,1591,200
4/30/2014 0:00,1591,86
3/14/2014 0:00,1592,132
7/5/2014 0:00,1592,228
7/18/2014 0:00,1592,190
8/6/2014 0:00,1593,273
8/14/2014 0:00,1593,78
2/6/2014 0:00,1594,251
2/7/2014 0:00,1594,254
7/3/2014 0:00,1595,259
7/10/2014 0:00,1595,126
7/12/2014 0:00,1595,244
1/7/2014 0:00,1596,60
4/22/2014 0:00,1597,32
4/23/2014 0:00,1597,181
4/24/2014 0:00,1597,261
4/25/2014 0:00,1597,91
4/25/2014 0:00,1597,187
4/28/2014 0:00,1597,88
4/29/2014 0:00,1597,77
4/30/2014 0:00,1597,37
6/11/2014 0:00,1598,127
3/22/2014 0:00,1599,106
7/4/2014 0:00,1600,202
7/11/2014 0:00,1600,84
7/11/2014 0:00,1600,284
7/15/2014 0:00,1600,148
6/3/2014 0:00,1601,280
6/6/2014 0:00,1601,158
6/7/2014 0:00,1601,97
7/21/2014 0:00,1602,115
7/30/2014 0:00,1602,68
8/1/2014 0:00,1602,20
3/20/2014 0:00,1603,42
3/30/2014 0:00,1603,208
4/7/2014 0:00,1603,204
4/12/2014 0:00,1603,92
4/18/2014 0:00,1603,180
5/13/2014 0:00,1603,92
5/20/2014 0:00,1603,45
5/24/2014 0:00,1603,36
5/30/2014 0:00,1603,259
6/1/2014 0:00,1603,99
6/12/2014 0:00,1603,191
1/8/2014 0:00,1604,283
1/9/2014 0:00,1604,160
1/13/2014 0:00,1604,31
1/16/2014 0:00,1604,117
1/15/2014 0:00,1605,222
7/23/2014 0:00,1606,115
8/22/2014 0:00,1607,201
8/19/2014 0:00,1608,244
2/18/2014 0:00,1609,169
7/29/2014 0:00,1610,123
8/5/2014 0:00,1611,98
8/5/2014 0:00,1611,290
7/6/2014 0:00,1612,20
1/26/2014 0:00,1613,129
1/29/2014 0:00,1613,260
7/12/2014 0:00,1614,162
7/24/2014 0:00,1615,20
7/25/2014 0:00,1615,72
7/28/2014 0:00,1615,142
1/29/2014 0:00,1616,279
6/18/2014 0:00,1617,87
7/1/2014 0:00,1617,237
7/11/2014 0:00,1617,197
5/22/2014 0:00,1618,39
5/24/2014 0:00,1619,32
5/25/2014 0:00,1619,217
5/29/2014 0:00,1619,27
5/31/2014 0:00,1619,277
6/4/2014 0:00,1619,167
6/4/2014 0:00,1619,300
6/9/2014 0:00,1619,20
1/13/2014 0:00,1620,41
1/14/2014 0:00,1620,96
6/28/2014 0:00,1621,72
6/30/2014 0:00,1621,147
7/1/2014 0:00,1621,277
7/7/2014 0:00,1621,49
7/8/2014 0:00,1621,266
7/14/2014 0:00,1621,95
7/22/2014 0:00,1621,40
7/23/2014 0:00,1621,215
2/7/2014 0:00,1622,145
5/20/2014 0:00,1623,171
5/21/2014 0:00,1623,216
5/21/2014 0:00,1623,43
5/29/2014 0:00,1623,154
5/30/2014 0:00,1623,44
6/1/2014 0:00,1623,138
6/3/2014 0:00,1623,270
6/5/2014 0:00,1623,160
6/7/2014 0:00,1623,50
6/8/2014 0:00,1623,269
6/10/2014 0:00,1623,101
6/11/2014 0:00,1623,173
6/15/2014 0:00,1623,123
6/15/2014 0:00,1623,287
6/24/2014 0:00,1623,228
7/2/2014 0:00,1623,262
7/3/2014 0:00,1623,253
7/4/2014 0:00,1623,20
7/4/2014 0:00,1623,38
7/4/2014 0:00,1623,20
7/6/2014 0:00,1623,141
7/7/2014 0:00,1623,64
7/9/2014 0:00,1623,56
7/12/2014 0:00,1623,64
7/20/2014 0:00,1623,234
7/20/2014 0:00,1623,99
7/22/2014 0:00,1623,118
7/26/2014 0:00,1623,37
7/27/2014 0:00,1623,298
7/27/2014 0:00,1623,112
7/31/2014 0:00,1623,128
8/1/2014 0:00,1623,112
8/1/2014 0:00,1623,201
8/5/2014 0:00,1623,20
8/8/2014 0:00,1623,135
8/9/2014 0:00,1623,232
8/14/2014 0:00,1623,137
8/16/2014 0:00,1623,172
8/17/2014 0:00,1623,167
8/20/2014 0:00,1623,180
8/24/2014 0:00,1623,269
8/28/2014 0:00,1623,215
8/29/2014 0:00,1623,295
9/2/2014 0:00,1623,265
9/3/2014 0:00,1623,171
9/4/2014 0:00,1623,38
9/5/2014 0:00,1623,20
9/5/2014 0:00,1623,100
9/6/2014 0:00,1623,270
9/9/2014 0:00,1623,102
9/9/2014 0:00,1623,297
9/10/2014 0:00,1623,243
9/10/2014 0:00,1623,151
9/11/2014 0:00,1623,211
9/11/2014 0:00,1623,255
9/14/2014 0:00,1623,215
9/14/2014 0:00,1623,288
9/15/2014 0:00,1623,259
9/16/2014 0:00,1623,162
9/19/2014 0:00,1623,87
9/20/2014 0:00,1623,288
9/22/2014 0:00,1623,21
9/23/2014 0:00,1623,199
9/23/2014 0:00,1623,281
9/24/2014 0:00,1623,151
9/24/2014 0:00,1623,21
9/26/2014 0:00,1623,23
9/27/2014 0:00,1623,47
10/3/2014 0:00,1623,280
10/4/2014 0:00,1623,244
10/5/2014 0:00,1623,225
10/7/2014 0:00,1623,105
10/8/2014 0:00,1623,176
10/10/2014 0:00,1623,194
10/12/2014 0:00,1623,275
10/12/2014 0:00,1623,218
10/12/2014 0:00,1623,132
10/16/2014 0:00,1623,69
10/16/2014 0:00,1623,209
10/19/2014 0:00,1623,21
10/22/2014 0:00,1623,129
10/24/2014 0:00,1623,118
10/26/2014 0:00,1623,66
10/28/2014 0:00,1623,55
10/28/2014 0:00,1623,272
10/29/2014 0:00,1623,284
10/30/2014 0:00,1623,262
10/30/2014 0:00,1623,169
10/31/2014 0:00,1623,131
11/1/2014 0:00,1623,146
11/1/2014 0:00,1623,294
11/2/2014 0:00,1623,113
11/7/2014 0:00,1623,215
11/21/2014 0:00,1623,218
11/21/2014 0:00,1623,210
11/21/2014 0:00,1623,258
11/24/2014 0:00,1623,155
11/26/2014 0:00,1623,46
11/28/2014 0:00,1623,82
11/28/2014 0:00,1623,66
11/29/2014 0:00,1623,195
12/3/2014 0:00,1623,177
12/4/2014 0:00,1623,167
12/11/2014 0:00,1623,75
12/12/2014 0:00,1623,88
12/13/2014 0:00,1623,185
12/13/2014 0:00,1623,103
12/18/2014 0:00,1623,46
12/18/2014 0:00,1623,92
12/26/2014 0:00,1623,238
12/26/2014 0:00,1623,247
5/17/2014 0:00,1624,280
8/12/2014 0:00,1625,269
8/19/2014 0:00,1625,30
9/18/2014 0:00,1625,113
10/13/2014 0:00,1625,77
11/3/2014 0:00,1625,276
11/4/2014 0:00,1625,198
11/14/2014 0:00,1625,98
11/25/2014 0:00,1625,106
12/11/2014 0:00,1625,62
12/18/2014 0:00,1625,216
4/14/2014 0:00,1626,280
4/17/2014 0:00,1626,192
4/25/2014 0:00,1626,146
5/10/2014 0:00,1626,248
5/11/2014 0:00,1626,239
8/26/2014 0:00,1627,155
9/8/2014 0:00,1627,156
9/15/2014 0:00,1627,273
9/15/2014 0:00,1627,273
9/15/2014 0:00,1627,256
9/17/2014 0:00,1627,48
9/25/2014 0:00,1627,293
10/1/2014 0:00,1627,265
11/2/2014 0:00,1627,20
11/27/2014 0:00,1627,66
11/30/2014 0:00,1627,61
12/13/2014 0:00,1627,30
12/16/2014 0:00,1627,168
12/25/2014 0:00,1627,223
8/13/2014 0:00,1628,232
2/26/2014 0:00,1629,191
2/26/2014 0:00,1629,35
3/3/2014 0:00,1629,80
2/7/2014 0:00,1630,200
2/11/2014 0:00,1630,154
2/11/2014 0:00,1630,263
5/5/2014 0:00,1631,62
6/29/2014 0:00,1632,137
2/21/2014 0:00,1633,76
1/28/2014 0:00,1634,20
2/7/2014 0:00,1634,167
7/9/2014 0:00,1635,253
5/16/2014 0:00,1636,175
5/22/2014 0:00,1636,25
5/24/2014 0:00,1636,285
5/1/2014 0:00,1637,36
10/23/2014 0:00,1637,257
4/15/2014 0:00,1638,114
6/17/2014 0:00,1639,48
3/9/2014 0:00,1640,44
2/12/2014 0:00,1641,245
2/22/2014 0:00,1641,225
3/3/2014 0:00,1641,233
3/21/2014 0:00,1641,180
2/13/2014 0:00,1642,51
2/14/2014 0:00,1642,124
2/16/2014 0:00,1642,20
3/2/2014 0:00,1642,20
3/3/2014 0:00,1642,134
3/5/2014 0:00,1642,20
3/11/2014 0:00,1642,176
3/24/2014 0:00,1642,240
3/24/2014 0:00,1642,212
8/23/2014 0:00,1643,185
8/27/2014 0:00,1643,21
9/3/2014 0:00,1643,77
9/15/2014 0:00,1643,58
9/20/2014 0:00,1643,78
5/4/2014 0:00,1644,182
5/5/2014 0:00,1644,85
5/6/2014 0:00,1644,175
8/5/2014 0:00,1645,160
4/29/2014 0:00,1646,239
5/3/2014 0:00,1646,25
5/6/2014 0:00,1646,109
5/8/2014 0:00,1646,221
4/27/2014 0:00,1647,291
1/30/2014 0:00,1648,131
1/30/2014 0:00,1648,130
4/30/2014 0:00,1649,129
8/22/2014 0:00,1650,206
2/16/2014 0:00,1651,188
2/24/2014 0:00,1651,78
2/25/2014 0:00,1651,239
4/3/2014 0:00,1651,157
5/22/2014 0:00,1651,84
6/4/2014 0:00,1651,223
6/8/2014 0:00,1651,154
7/6/2014 0:00,1651,207
2/4/2014 0:00,1652,286
8/22/2014 0:00,1653,263
8/23/2014 0:00,1653,159
4/1/2014 0:00,1654,204
2/3/2014 0:00,1655,245
6/30/2014 0:00,1655,251
7/29/2014 0:00,1655,34
8/24/2014 0:00,1655,149
3/19/2014 0:00,1656,142
8/26/2014 0:00,1657,229
4/21/2014 0:00,1658,270
5/27/2014 0:00,1659,190
5/27/2014 0:00,1659,219
5/27/2014 0:00,1659,20
3/7/2014 0:00,1660,148
3/13/2014 0:00,1660,183
3/25/2014 0:00,1660,69
3/3/2014 0:00,1661,20
3/7/2014 0:00,1661,130
3/8/2014 0:00,1661,92
2/12/2014 0:00,1662,244
5/14/2014 0:00,1663,192
8/24/2014 0:00,1664,198
9/23/2014 0:00,1664,191
10/7/2014 0:00,1664,65
2/23/2014 0:00,1665,161
3/6/2014 0:00,1665,133
3/27/2014 0:00,1665,178
4/25/2014 0:00,1665,131
3/31/2014 0:00,1666,224
5/4/2014 0:00,1666,20
5/5/2014 0:00,1666,50
8/12/2014 0:00,1667,208
8/12/2014 0:00,1667,179
8/13/2014 0:00,1667,158
4/18/2014 0:00,1668,108
4/23/2014 0:00,1669,194
5/6/2014 0:00,1670,282
1/14/2014 0:00,1671,87
3/29/2014 0:00,1672,20
1/23/2014 0:00,1673,79
6/9/2014 0:00,1674,59
7/24/2014 0:00,1675,229
5/15/2014 0:00,1676,79
8/6/2014 0:00,1677,101
3/13/2014 0:00,1678,211
4/24/2014 0:00,1679,278
5/6/2014 0:00,1679,20
5/6/2014 0:00,1679,217
8/16/2014 0:00,1680,122
8/16/2014 0:00,1680,100
8/17/2014 0:00,1680,59
5/27/2014 0:00,1681,258
5/30/2014 0:00,1681,111
5/30/2014 0:00,1681,20
1/17/2014 0:00,1682,54
2/2/2014 0:00,1682,78
3/1/2014 0:00,1683,240
3/9/2014 0:00,1683,200
3/16/2014 0:00,1683,25
2/16/2014 0:00,1684,78
3/12/2014 0:00,1685,83
4/29/2014 0:00,1685,20
5/25/2014 0:00,1685,69
1/9/2014 0:00,1686,271
5/25/2014 0:00,1687,147
7/13/2014 0:00,1688,152
7/18/2014 0:00,1688,256
9/5/2014 0:00,1688,123
9/26/2014 0:00,1688,295
10/12/2014 0:00,1688,29
10/29/2014 0:00,1688,20
1/18/2014 0:00,1689,240
1/25/2014 0:00,1689,108
1/25/2014 0:00,1689,279
1/28/2014 0:00,1689,115
1/31/2014 0:00,1689,36
2/3/2014 0:00,1689,46
2/4/2014 0:00,1689,252
3/28/2014 0:00,1690,93
8/18/2014 0:00,1691,264
8/20/2014 0:00,1691,94
8/21/2014 0:00,1691,298
2/22/2014 0:00,1692,158
3/7/2014 0:00,1692,158
3/11/2014 0:00,1692,189
3/11/2014 0:00,1692,220
3/12/2014 0:00,1692,244
3/19/2014 0:00,1692,23
1/25/2014 0:00,1693,193
3/31/2014 0:00,1694,20
4/3/2014 0:00,1694,199
4/7/2014 0:00,1694,113
4/11/2014 0:00,1694,182
4/12/2014 0:00,1694,174
4/16/2014 0:00,1694,112
4/29/2014 0:00,1695,164
7/12/2014 0:00,1696,67
5/5/2014 0:00,1697,288
5/5/2014 0:00,1697,103
5/7/2014 0:00,1697,157
5/10/2014 0:00,1697,58
5/13/2014 0:00,1697,151
5/14/2014 0:00,1697,279
5/23/2014 0:00,1697,51
5/23/2014 0:00,1697,123
7/12/2014 0:00,1698,276
6/19/2014 0:00,1699,229
6/29/2014 0:00,1699,160
7/18/2014 0:00,1699,167
7/22/2014 0:00,1699,83
9/12/2014 0:00,1699,128
10/28/2014 0:00,1699,168
6/1/2014 0:00,1700,117
6/5/2014 0:00,1700,171
6/6/2014 0:00,1700,238
7/2/2014 0:00,1701,34
7/4/2014 0:00,1701,217
6/21/2014 0:00,1702,21
6/23/2014 0:00,1702,283
6/24/2014 0:00,1702,107
6/24/2014 0:00,1702,165
6/24/2014 0:00,1702,273
6/25/2014 0:00,1702,20
1/10/2014 0:00,1703,185
1/19/2014 0:00,1703,213
2/2/2014 0:00,1703,235
1/9/2014 0:00,1704,105
1/30/2014 0:00,1704,299
1/31/2014 0:00,1704,181
2/5/2014 0:00,1704,33
2/10/2014 0:00,1704,179
2/11/2014 0:00,1704,108
2/1/2014 0:00,1705,229
4/13/2014 0:00,1705,64
5/7/2014 0:00,1705,54
5/20/2014 0:00,1705,167
5/20/2014 0:00,1705,179
6/23/2014 0:00,1705,97
6/23/2014 0:00,1705,247
7/13/2014 0:00,1705,225
7/29/2014 0:00,1705,212
8/8/2014 0:00,1705,23
9/18/2014 0:00,1705,45
10/2/2014 0:00,1705,115
3/13/2014 0:00,1706,265
3/18/2014 0:00,1707,109
7/8/2014 0:00,1708,20
7/18/2014 0:00,1708,36
7/30/2014 0:00,1708,207
8/17/2014 0:00,1708,283
8/29/2014 0:00,1708,230
9/20/2014 0:00,1708,57
9/25/2014 0:00,1708,215
10/4/2014 0:00,1708,167
10/12/2014 0:00,1708,63
12/17/2014 0:00,1708,145
4/16/2014 0:00,1709,277
5/1/2014 0:00,1709,20
5/2/2014 0:00,1709,202
5/3/2014 0:00,1709,253
1/1/2014 0:00,1710,142
2/12/2014 0:00,1710,20
2/13/2014 0:00,1710,60
2/21/2014 0:00,1710,107
3/7/2014 0:00,1710,43
3/30/2014 0:00,1710,43
4/2/2014 0:00,1710,215
4/22/2014 0:00,1710,138
4/24/2014 0:00,1710,188
4/25/2014 0:00,1710,83
3/25/2014 0:00,1711,174
3/27/2014 0:00,1711,175
3/27/2014 0:00,1711,164
3/29/2014 0:00,1711,243
4/1/2014 0:00,1711,227
4/8/2014 0:00,1711,201
4/14/2014 0:00,1711,263
4/19/2014 0:00,1711,119
5/6/2014 0:00,1711,161
5/7/2014 0:00,1711,20
5/13/2014 0:00,1711,72
6/8/2014 0:00,1711,90
6/13/2014 0:00,1711,20
6/14/2014 0:00,1711,170
6/18/2014 0:00,1711,96
4/10/2014 0:00,1712,69
6/8/2014 0:00,1712,152
7/1/2014 0:00,1713,293
2/12/2014 0:00,1714,166
2/16/2014 0:00,1714,288
2/7/2014 0:00,1715,212
2/21/2014 0:00,1715,24
6/27/2014 0:00,1716,49
6/28/2014 0:00,1716,124
6/28/2014 0:00,1716,131
6/29/2014 0:00,1716,172
7/4/2014 0:00,1716,86
1/10/2014 0:00,1717,125
1/25/2014 0:00,1717,137
3/1/2014 0:00,1717,206
4/18/2014 0:00,1718,289
4/18/2014 0:00,1718,75
8/27/2014 0:00,1719,86
6/26/2014 0:00,1720,136
6/28/2014 0:00,1720,33
7/13/2014 0:00,1720,128
9/3/2014 0:00,1720,126
9/7/2014 0:00,1720,270
10/2/2014 0:00,1720,295
10/15/2014 0:00,1720,42
11/15/2014 0:00,1720,80
11/29/2014 0:00,1720,52
12/10/2014 0:00,1720,204
5/7/2014 0:00,1721,54
5/7/2014 0:00,1721,274
5/24/2014 0:00,1722,251
8/15/2014 0:00,1723,298
8/21/2014 0:00,1723,122
9/3/2014 0:00,1723,270
9/19/2014 0:00,1723,194
9/26/2014 0:00,1723,99
9/27/2014 0:00,1723,199
2/23/2014 0:00,1724,192
3/8/2014 0:00,1724,213
3/9/2014 0:00,1724,150
3/13/2014 0:00,1725,38
4/10/2014 0:00,1726,108
4/15/2014 0:00,1726,20
5/22/2014 0:00,1726,293
6/6/2014 0:00,1726,20
7/1/2014 0:00,1726,139
1/8/2014 0:00,1727,255
8/31/2014 0:00,1728,20
8/31/2014 0:00,1728,20
9/17/2014 0:00,1728,251
11/30/2014 0:00,1728,90
12/22/2014 0:00,1728,117
7/23/2014 0:00,1729,50
7/27/2014 0:00,1729,161
7/27/2014 0:00,1729,204
8/2/2014 0:00,1729,276
8/13/2014 0:00,1729,90
8/21/2014 0:00,1729,20
4/25/2014 0:00,1730,154
4/29/2014 0:00,1730,198
7/14/2014 0:00,1731,149
7/26/2014 0:00,1731,264
8/25/2014 0:00,1731,199
8/26/2014 0:00,1731,41
2/15/2014 0:00,1732,62
6/8/2014 0:00,1733,249
5/19/2014 0:00,1734,137
5/28/2014 0:00,1734,64
5/31/2014 0:00,1734,85
6/15/2014 0:00,1735,292
6/24/2014 0:00,1735,172
1/3/2014 0:00,1736,239
1/18/2014 0:00,1736,287
3/8/2014 0:00,1737,20
3/12/2014 0:00,1737,128
3/12/2014 0:00,1737,294
3/19/2014 0:00,1738,290
5/20/2014 0:00,1739,20
5/20/2014 0:00,1739,20
5/20/2014 0:00,1739,265
5/21/2014 0:00,1739,146
5/21/2014 0:00,1739,24
5/22/2014 0:00,1739,297
5/24/2014 0:00,1739,235
5/26/2014 0:00,1739,49
5/26/2014 0:00,1739,159
5/27/2014 0:00,1739,20
5/29/2014 0:00,1739,265
5/30/2014 0:00,1739,78
8/14/2014 0:00,1740,20
8/14/2014 0:00,1741,20
8/19/2014 0:00,1741,110
9/5/2014 0:00,1741,136
9/7/2014 0:00,1741,289
8/12/2014 0:00,1742,112
9/13/2014 0:00,1742,143
12/21/2014 0:00,1742,133
3/24/2014 0:00,1743,49
5/31/2014 0:00,1744,189
6/1/2014 0:00,1744,82
8/31/2014 0:00,1745,190
9/27/2014 0:00,1745,154
10/11/2014 0:00,1745,75
6/23/2014 0:00,1746,135
6/14/2014 0:00,1747,176
4/15/2014 0:00,1748,256
4/25/2014 0:00,1749,126
5/20/2014 0:00,1749,69
4/23/2014 0:00,1750,249
5/22/2014 0:00,1750,194
6/2/2014 0:00,1750,39
6/21/2014 0:00,1750,259
6/25/2014 0:00,1751,49
8/28/2014 0:00,1752,213
8/29/2014 0:00,1752,184
9/1/2014 0:00,1752,182
9/2/2014 0:00,1752,159
9/4/2014 0:00,1752,103
9/4/2014 0:00,1752,91
2/14/2014 0:00,1753,125
2/26/2014 0:00,1753,111
6/21/2014 0:00,1754,82
7/4/2014 0:00,1754,275
7/10/2014 0:00,1754,284
6/22/2014 0:00,1755,90
6/23/2014 0:00,1755,164
6/26/2014 0:00,1755,117
6/28/2014 0:00,1755,191
6/29/2014 0:00,1755,119
7/2/2014 0:00,1755,59
7/3/2014 0:00,1755,62
7/3/2014 0:00,1755,226
7/5/2014 0:00,1755,175
7/5/2014 0:00,1755,204
7/5/2014 0:00,1755,240
7/12/2014 0:00,1755,63
7/13/2014 0:00,1755,199
7/18/2014 0:00,1755,74
7/19/2014 0:00,1755,267
6/26/2014 0:00,1756,246
7/1/2014 0:00,1756,194
7/15/2014 0:00,1756,177
5/25/2014 0:00,1757,235
4/29/2014 0:00,1758,129
7/1/2014 0:00,1759,104
1/21/2014 0:00,1760,103
1/29/2014 0:00,1760,51
3/15/2014 0:00,1760,279
3/27/2014 0:00,1760,199
1/5/2014 0:00,1761,140
6/18/2014 0:00,1762,100
6/18/2014 0:00,1762,122
7/21/2014 0:00,1763,83
6/9/2014 0:00,1764,187
1/3/2014 0:00,1765,201
1/11/2014 0:00,1765,185
7/23/2014 0:00,1766,49
7/27/2014 0:00,1767,290
7/31/2014 0:00,1767,36
8/11/2014 0:00,1767,67
8/12/2014 0:00,1767,20
8/19/2014 0:00,1767,133
8/22/2014 0:00,1767,112
7/17/2014 0:00,1768,244
7/17/2014 0:00,1768,215
7/20/2014 0:00,1768,169
7/24/2014 0:00,1768,20
8/16/2014 0:00,1769,299
8/18/2014 0:00,1769,134
8/22/2014 0:00,1770,68
6/23/2014 0:00,1771,70
9/25/2014 0:00,1771,235
11/11/2014 0:00,1771,95
4/11/2014 0:00,1772,203
4/12/2014 0:00,1772,190
1/31/2014 0:00,1773,280
2/1/2014 0:00,1773,83
4/25/2014 0:00,1774,283
4/26/2014 0:00,1774,245
4/26/2014 0:00,1774,290
5/6/2014 0:00,1774,243
5/12/2014 0:00,1774,20
8/19/2014 0:00,1775,144
8/23/2014 0:00,1775,33
9/2/2014 0:00,1775,154
5/12/2014 0:00,1776,194
4/12/2014 0:00,1777,48
7/7/2014 0:00,1778,259
2/13/2014 0:00,1779,217
6/29/2014 0:00,1780,182
7/24/2014 0:00,1780,128
8/24/2014 0:00,1780,288
4/3/2014 0:00,1781,123
4/4/2014 0:00,1781,171
4/4/2014 0:00,1781,184
4/12/2014 0:00,1781,112
4/16/2014 0:00,1781,280
4/28/2014 0:00,1781,298
4/28/2014 0:00,1781,65
5/10/2014 0:00,1781,96
5/12/2014 0:00,1781,20
5/16/2014 0:00,1781,50
5/18/2014 0:00,1781,263
5/19/2014 0:00,1781,90
5/20/2014 0:00,1781,100
5/23/2014 0:00,1781,257
8/20/2014 0:00,1782,188
8/25/2014 0:00,1782,238
3/24/2014 0:00,1783,164
6/20/2014 0:00,1783,164
7/7/2014 0:00,1784,146
2/13/2014 0:00,1785,32
6/27/2014 0:00,1786,200
4/24/2014 0:00,1787,212
4/24/2014 0:00,1787,284
6/5/2014 0:00,1788,137
8/1/2014 0:00,1789,227
4/30/2014 0:00,1790,81
5/7/2014 0:00,1790,254
8/14/2014 0:00,1791,232
8/17/2014 0:00,1791,130
8/25/2014 0:00,1791,83
8/25/2014 0:00,1791,258
8/27/2014 0:00,1791,231
8/4/2014 0:00,1792,290
4/30/2014 0:00,1793,138
5/9/2014 0:00,1794,167
4/10/2014 0:00,1795,210
5/22/2014 0:00,1796,159
7/15/2014 0:00,1797,75
3/22/2014 0:00,1798,257
2/3/2014 0:00,1799,253
2/27/2014 0:00,1800,189
3/15/2014 0:00,1800,88
6/8/2014 0:00,1801,170
6/24/2014 0:00,1802,190
6/25/2014 0:00,1802,120
6/28/2014 0:00,1802,33
6/28/2014 0:00,1802,82
6/29/2014 0:00,1802,294
6/30/2014 0:00,1802,20
7/4/2014 0:00,1802,20
7/11/2014 0:00,1802,291
5/2/2014 0:00,1803,58
5/3/2014 0:00,1803,37
1/2/2014 0:00,1804,111
5/3/2014 0:00,1805,247
5/18/2014 0:00,1805,39
3/9/2014 0:00,1806,34
5/31/2014 0:00,1807,294
5/18/2014 0:00,1808,200
6/23/2014 0:00,1809,154
6/24/2014 0:00,1809,285
6/24/2014 0:00,1809,20
8/11/2014 0:00,1810,52
1/26/2014 0:00,1811,79
1/28/2014 0:00,1812,287
5/5/2014 0:00,1813,188
1/4/2014 0:00,1814,41
1/10/2014 0:00,1814,291
1/13/2014 0:00,1814,74
1/13/2014 0:00,1814,185
6/3/2014 0:00,1815,189
6/13/2014 0:00,1815,225
6/25/2014 0:00,1816,279
11/14/2014 0:00,1816,82
6/13/2014 0:00,1817,39
6/17/2014 0:00,1817,151
7/30/2014 0:00,1817,176
5/17/2014 0:00,1818,94
3/15/2014 0:00,1819,232
3/16/2014 0:00,1819,285
3/21/2014 0:00,1819,73
3/22/2014 0:00,1819,166
3/28/2014 0:00,1819,169
2/23/2014 0:00,1820,71
1/11/2014 0:00,1821,161
1/8/2014 0:00,1822,264
2/15/2014 0:00,1822,146
2/28/2014 0:00,1822,150
4/9/2014 0:00,1822,103
5/1/2014 0:00,1822,34
8/4/2014 0:00,1822,35
8/14/2014 0:00,1822,219
8/15/2014 0:00,1822,57
9/17/2014 0:00,1822,128
9/23/2014 0:00,1822,26
10/26/2014 0:00,1822,265
10/29/2014 0:00,1822,151
11/12/2014 0:00,1822,158
12/8/2014 0:00,1822,256
2/22/2014 0:00,1823,215
2/24/2014 0:00,1823,20
2/25/2014 0:00,1823,59
7/31/2014 0:00,1824,101
6/14/2014 0:00,1825,293
8/16/2014 0:00,1826,112
8/4/2014 0:00,1827,110
5/13/2014 0:00,1828,262
6/23/2014 0:00,1828,150
6/8/2014 0:00,1829,213
6/4/2014 0:00,1830,292
1/30/2014 0:00,1831,252
8/13/2014 0:00,1832,33
3/26/2014 0:00,1833,269
4/6/2014 0:00,1833,274
4/7/2014 0:00,1833,144
4/18/2014 0:00,1833,52
4/29/2014 0:00,1833,74
5/27/2014 0:00,1833,90
8/3/2014 0:00,1834,225
8/31/2014 0:00,1834,100
9/4/2014 0:00,1834,110
7/14/2014 0:00,1835,153
7/19/2014 0:00,1835,200
8/26/2014 0:00,1836,148
8/31/2014 0:00,1836,267
10/17/2014 0:00,1836,256
10/17/2014 0:00,1836,224
7/25/2014 0:00,1837,122
8/27/2014 0:00,1838,101
8/28/2014 0:00,1838,20
8/28/2014 0:00,1838,150
8/29/2014 0:00,1838,233
8/30/2014 0:00,1838,114
8/30/2014 0:00,1838,209
